archiveType,colour,date,heading,lead,photoUrl,photoUrlCropType,role,type,url,year
audio,#669DED,2023-12-15T00:00:00Z,UUDISED. Puitmajade tootja Matek tarnib Soome kaheksakorruselise kortermaja mooduleid,"Puitmajade tootmise ja ehitamisega tegelev ettevõte Matek lõpetab veel sel aastal kaheksakorruselise kortermaja moodulite valmistamise, see tellimus on tulnud Soomest. Samuti käib Saksamaa kortermajade renoveerimine.
Mateki juht Svan Mats; reporter Ester Vilgats",NA,file,content,audio,uudised-puitmajade-tootja-matek-tarnib-soome-kaheksakorruselise-kortermaja-mooduleid,2023
audio,#1BABA1,2023-12-15T00:00:00Z,UUDISED. Lätis läksid liinile uued Škoda elektrirongid,"Lätis hakkasid reisijaid teenindama uued Škoda elektrirongid. Täna suunati liinile esimesed kolm koosseisu. Tuleva aasta keskpaigaks peaks Läti reisiveofirma kätte saama kõik 32 uut rongi. Eesti-suunaline raudteeühendus mugavamaks ja kiiremaks ei muutu, sest see osa taristust pole elektrifitseeritud.
Läti reisiveofirma juhatuse esimees Rodžers Janis Grigulis; Eesti Liinirongide juhatuse liige Märt Ehrenpreis; reporter Ragnar Kond",NA,file,content,audio,uudised-latis-laksid-liinile-uued-skoda-elektrirongid,2023
audio,#AD81A2,2023-12-15T00:00:00Z,UUDISED. Kaljurand: Euroopa Liit võiks teatud küsimustes minna enamushääletuse teed,"Ungari peaminister Viktor Orban tõkestas Euroopa Liidu 50 miljardi euro suuruse abi andmise Ukrainale. Euroopa Liit tuleb tippkohtumisel Ukraina abiraha teema juurde taas tagasi järgmise aasta alguses. Euroopa Parlamendi liikme Marina Kaljuranna sõnul on viimaste arengute tõttu taas põhjust küsida, kas ja millisena on Euroopa Liit üldse otsustusvõimeline.
Marina Kaljurand; Riigikogu väliskomisjoni esimees Marko Mihkelson; reporter Margitta Otsmaa",NA,file,content,audio,uudised-kaljurand-euroopa-liit-voiks-teatud-kusimustes-minna-enamushaaletuse-teed,2023
audio,#1BABA1,2023-12-15T00:00:00Z,UUDISED. Justiitsministeerium valmistab ette erakonnaseaduse muudatusi,"Kõne all on olnud kriminaalkaristuse saanud erakondade sundlõpetamine, kuid nii Justiitsministeeriumi kui ka Riigikogu põhiseaduskomisjoni arvates tuleks esialgu tegelda leebemate meetmetega.
Erakondade Rahastamise Järelevalve Komisjoni juht Liisa Oviir; Riigikogu põhiseaduskomisjoni liige Ants Frosch; justiitsminister Kalle Laanet; reporter Kadri Põlendik",NA,file,content,audio,uudised-justiitsministeerium-valmistab-ette-erakonnaseaduse-muudatusi,2023
audio,#FC7E8A,2023-12-15T00:00:00Z,UUDISED. Euroopa Liit arutab tuleva aasta jaanuaris uuesti Ukraina abipaketti,"Brüsselis lõppenud Euroopa Ülemkogul ei jõutud kokkuleppele 50 miljardi euro suuruses Ukraina abipaketis. Ungari peaministri Viktor Orbani vastuseisu tõttu arutatakse teemat uuesti jaanuari lõpus erakorralisel ülemkogul.
Peaminister Kaja Kallas; reporter Joosep Värk",NA,file,content,audio,uudised-euroopa-liit-arutab-tuleva-aasta-jaanuaris-uuesti-ukraina-abipaketti,2023
audio,#AFA2EA,2023-12-15T00:00:00Z,UUDISED. Automaksu erandites kokku leppimine jääb ilmselt uude aastasse,"Võimuliidus pole endiselt kokku lepitud, milliseid erandeid automaksu eelnõule lisada. Lõpliku kokkuleppe tegemine jääb tõenäoliselt uude aastasse.
Rahandusminister Mart Võrklaev; Sotsiaaldemokraatliku Erakonna esimees, siseminister Lauri Läänemets; Eesti 200 liige Toomas Uibo; reporter Johannes Voltri",NA,file,content,audio,uudised-automaksu-erandites-kokku-leppimine-jaab-ilmselt-uude-aastasse,2023
audio,#669DED,2023-12-14T00:00:00Z,UUDISED. Soomes toimub ulatuslik streik,"Soome ametiühingud korraldavad täna ulatusliku streigi, nõudes, et valitsus arutaks nendega läbi tööturureformid ja muud kavandatavad muudatused. Ametiliidud ei ole nõus üleriigiliste kollektiivlepingute kaotamise ja streigiõiguse vähendamise plaaniga.
Reporter Kai Vare; Ametiühingute Keskliidu SAK juht Jarkko Eloranta; tööminister Arto Satonen; Töö- ja Majandusuurungute Instituudi Labore teadur Merja Kauhanen",NA,file,content,audio,uudised-soomes-toimub-ulatuslik-streik,2023
audio,#1BABA1,2023-12-14T00:00:00Z,"UUDISED. Rootsis võib immigrante oodata kohustuslik ""Rootsi kursus""","Valitsus soovib immigrantidele ja ka teistele Rootsi tööle või elama saabujatele kehtestada kohustusliku ""Rootsi kursuse"".
Reporter Margitta Otsmaa; Rootsi integratsiooni- ja tööturuminister Johan Pehrson",NA,file,content,audio,uudised-rootsis-voib-immigrante-oodata-kohustuslik-rootsi-kursus,2023
audio,#669DED,2023-12-14T00:00:00Z,UUDISED. Riik toetab 40 miljoni euroga nelja rohevesiniku tootmise projekti,"Keskkonnainvesteeringute keskus rahastab 40,5 miljoni euroga nelja taastuvenergiast toodetud ehk rohevesiniku projekti. Kolm neist puudutab vesiniku kasutamist transpordisektoris ning üks keemiatööstuses.
Keskkonnainvesteeringute keskuse energeetika ja liikuvuse valdkonnajuht Krisli Kõrgesaar; Alexela juhatuse liige Tarmo Kärsna; reporter Joakim Klementi",NA,file,content,audio,uudised-riik-toetab-40-miljoni-euroga-nelja-rohevesiniku-tootmise-projekti,2023
audio,#FC7E8A,2023-12-14T00:00:00Z,UUDISED. Pärnumaal läks ümber veoauto sigadega,"Pärnu-Rakvere-Sõmeru maantee 16. kilomeetril sõitis teelt välja veoauto 180 seaga, kellest osa ka hukkus.
Lääne päästekeskuse välijuht Germo Kalpus; reporter Ester Vilgats",NA,file,content,audio,uudised-parnumaal-laks-umber-veoauto-sigadega,2023
audio,#FF9F7C,2023-12-14T00:00:00Z,UUDISED. Nafta hind maailmaturul on langenud,"Brenti toornafta barreli hind maailmaturul liikus täna 76 dollari lähedal. Võrreldes septembris tehtud selle aasta tipuga on hind umbes viiendiku jagu allapoole tulnud.
LHV portfellihaldur Kaius Kiivramees; Eesti Panga ökonomist Peeter Luikmel; Terminali tegevjuht Jörgen Õigus; reporter Janek Salme",NA,file,content,audio,uudised-nafta-hind-maailmaturul-on-langenud,2023
audio,#669DED,2023-12-14T00:00:00Z,UUDISED. Müügilettidelt võib leida võltsitud mett,"Eesti mesinikud teevad palju tööd selle nimel, et Eesti poelettidel müüdav mesi oleks kvaliteetne ja puhas. Siiski leiab ka Eestist võltsinguid või võltsimiskahtlusega mett. Enamasti on tuvastatud võltsitud importmett.
Eesti Kutseliste Mesinike Ühingu juhatuse esimees Mario Kalvet; Põllumajanduse- ja Toiduameti peadirektori asetäitja Hele-Mai Viitmann; OÜ Esimesi juhatuse liige Arnold Dudash; reporter Jane Saluorg",NA,file,content,audio,uudised-muugilettidelt-voib-leida-voltsitud-mett,2023
audio,#1BABA1,2023-12-14T00:00:00Z,UUDISED. Lääneranna vallavolikogu esimehe umbusaldamine kukkus läbi,"Lääneranna vallavolikogu esimehe Armand Reinmaa umbusaldamine kukkus täna läbi. Reinmaa umbusaldamise poolt hääletas viis volikogu liiget ja vastu oli 12, üks volinik jäi erapooletuks.
Lääneranna vallavolikogu EKRE fraktsiooni esimees Meelis Malk; Armand Reinmaa; reporter Juhan Hepner",NA,file,content,audio,uudised-laaneranna-vallavolikogu-esimehe-umbusaldamine-kukkus-labi,2023
audio,#669DED,2023-12-14T00:00:00Z,UUDISED. Küberkurjategijad said Eesti geenitestimise ettevõttest kätte 10 000 inimese andmed,"Geneetilise testimisega tegeleva ettevõtte Asper Biogene andmebaasist laaditi ebaseaduslikult alla terviseandmeid sisaldavaid faile. Andmebaasist laaditi alla umbes 10 000 inimese isiku- ja terviseandmeid.
Lõuna ringkonnaprokuratuuri vanemprokurör Kretel Tamm; Andmekaitse Inspektsiooni peadirektor Pille Lehis; ettevõtte Asper Biogene tegevjuht Hardi Tamm; Lõuna prefektuuri kriminaalbüroo juht Rain Vosman; reporter Kadri Põlendik",NA,file,content,audio,uudised-kuberkurjategijad-said-eesti-geenitestimise-ettevottest-katte-10-000-inimese-andmed,2023
audio,#FF9F7C,2023-12-14T00:00:00Z,UUDISED. Arhitektuurimuuseumit ning Tarbekunsti- ja Disainimuuseumit ei liideta,"Kultuuriministeerium loobus plaanist liita ühisesse sihtasutusse Arhitektuurimuuseum ning Tarbekunsti- ja Disainimuuseum.
Kultuuriministeeriumi asekantsler Märt Volmer; Tarbekunsti- ja Disainimuuseumi direktor Kai Lobjakas; reporter Jane Saluorg",NA,file,content,audio,uudised-arhitektuurimuuseumit-ning-tarbekunsti-ja-disainimuuseumit-ei-liideta,2023
audio,#FF9F7C,2023-12-14T00:00:00Z,UUDISED. Aasta viimasest Euroopa Ülemkogust sõltub Ukraina jaoks palju,"Brüsselis algab täna aasta viimane Euroopa Ülemkogu, kus Ukraina jaoks on kaalul palju. Seni on Ungari peaminister Viktor Orban lubanud vetostada nende liitumisläbirääkimiste alustamise ning 50 miljardit eurot abiraha. Ülevaate teeb Joosep Värk",NA,file,content,audio,uudised-aasta-viimasest-euroopa-ulemkogust-soltub-ukraina-jaoks-palju,2023
audio,#FF9F7C,2023-12-13T00:00:00Z,UUDISED. Volodõmõr Zelenski USA-visiit ei toonud kongressi vabariiklaste seas soovitud muutust,"Ukraina presidendi Volodõmõr Zelenski USA visiit ei toonud kaasa soovitud muutust kongressi vabariiklaste seas ja siseriiklik poliitiline võitlus lisarahastuse üle jätkub.
Reporter Maria-Ann Rohemäe; president Joe Biden; president Volodõmõr Zelenski; senati demokraatide juht Chuck Schumer;
esindajatekoja liider, vabariiklane Mike Johnson; senati vabariiklaste juht Mitch McConnell",NA,file,content,audio,uudised-volodomor-zelenski-usa-visiit-ei-toonud-kongressi-vabariiklaste-seas-soovitud-muutust,2023
audio,#669DED,2023-12-13T00:00:00Z,"UUDISED. Omavalitsused kaaluvad, kas õpetajatele streigi ajal palka maksta","Eile teatas Haridustöötajate Liit, et õpetajate tähtajatu streik algab 22. jaanuaril. Liidu juhatuse esimees Reemo Voltri ütles, et seadus annab võimaluse streigi ajal palk kinni pidada, kuid seda kohustust ei ole. Osa omavalitsusi leiab, et kuna streigi ajal tööd ei teha, siis ei maksta ka palka.
Tallinna linnapea Mihhail Kõlvart; Harku abivallavanem Robert Lippin; reporter Uku Toom",NA,file,content,audio,uudised-omavalitsused-kaaluvad-kas-opetajatele-streigi-ajal-palka-maksta,2023
audio,#1BABA1,2023-12-13T00:00:00Z,UUDISED. Olukord Kagu-Eestis: kohalikud sõidavad ringi mootorsaag autos,"Talviste lumeolude tõttu on Lõuna- ja Kagu-Eestis olukord keeruline nii elektri- kui ka mobiilileviga, kuid mitte ainult.
Reporter Kadri Põlendik, Mirjam Mõttus",NA,file,content,audio,uudised-olukord-kagu-eestis-kohalikud-soidavad-ringi-mootorsaag-autos,2023
audio,#FF9F7C,2023-12-13T00:00:00Z,UUDISED. Narvas algas taasiseseisvusaja esimese uue kortermaja ehitus,"Narvas pole peale Eesti taasiseseisvumist uusi kortermaju ehitatud, kuna polnud kindlust, kas piirilinna elanikud jaksavad kalleid kortereid osta. Nüüd on Narva jõe äärde plaanis rajada terve elamukvartal. Täna algas esimese kortermaja ehitus.
Rand & Tuulberg kaasomanik Aivar Tuulberg; kinnisvarafirma Trianon Grupp juhatuse liige Sergei Gorlatš; NPM Silmet juhatuse liige Raivo Vasnu; reporter Jüri Nikolajev",NA,file,content,audio,uudised-narvas-algas-taasiseseisvusaja-esimese-uue-kortermaja-ehitus,2023
audio,#FF9F7C,2023-12-13T00:00:00Z,UUDISED. Maksud ei ole pannud inimesi autoostuga kiirustama,"Tänavu novembris müüdi Eestis 28% rohkem autosid kui möödunud aastal samas kuus. Automüüjate hinnangul on hoogsa kasvu taga eelmise aasta madal võrdlusbaas, aga ostuhuvi suurendavad ka tootjate tehtavad sooduspakkumised.
Automüüjatel Liidu (AMTEL) tegevjuht Meelis Telliskivi; Viking Motorsi tegevjuht Raimo Koppel; reporter Reene Leas",NA,file,content,audio,uudised-maksud-ei-ole-pannud-inimesi-autoostuga-kiirustama,2023
audio,#1BABA1,2023-12-13T00:00:00Z,UUDISED. Kagu-Eestis tuleb elektrita hakkama saada veel päevi,"Võru- ja Valgamaal jäid täna mitmel pool ära koolitunnid, samuti on mõnes piirkonna inimesed sattunud leviauku, kuna ulatuslike elektrikatkestuste tõttu ei ole voolu ega ka levi. Elektrilevi teatel võib ühenduste taastamine võtta päevi, mis tähendab et inimestel tuleb omal jõul hakkama saada.
Tiitsa küla elanik Lehte Piir; Mõniste elanik Vahur Lindenberg; Rõuge vallavanem Britt Vahter; Telia infrastruktuuri üksuse juht Andre Visse; Elektrilevi varahaldusjuht Rasmus Armas; reporter Mirjam Mõttus",NA,file,content,audio,uudised-kagu-eestis-tuleb-elektrita-hakkama-saada-veel-paevi,2023
audio,#FF9F7C,2023-12-13T00:00:00Z,UUDISED. Eestis on kaitsealuseid kultuurimälestisi 26 000,"Eestis on kaitsealuseid kultuurimälestisi 26 000. Muinsuskaitseamet alustas kevadel ettevalmistusi nende inventuuriks, kas kõik need väärivad ikka kaitsmist ja vastavad ühiskonna ootustele.
Mälestiste nimekirja korrastamise projektijuht Tarvi Sits; Margitta Otsmaa",NA,file,content,audio,uudised-eestis-on-kaitsealuseid-kultuurimalestisi-26-000,2023
audio,#AFA2EA,2023-12-13T00:00:00Z,UUDISED. Eestimaa Looduse Fondi eksperdi sõnul on kliimakokkulepe pettumus,"ÜRO kliimakõnelustel COP28 lepiti kokku üldine eesmärk fossilkütustest loobuda. Samas on naftariikide survel leppe sõnastus kriitikute sõnul ebakonkreetne ning leebe.
Kliimaministeeriumi asekantsler Kristi Klaas; Eestimaa Looduse Fondi kliimapoliitika ekspert Laura Vilbiks; reporter Joakim Klementi",NA,file,content,audio,uudised-eestimaa-looduse-fondi-eksperdi-sonul-on-kliimakokkulepe-pettumus,2023
audio,#1BABA1,2023-12-13T00:00:00Z,"UUDISED. Eestile on oluline, et tehisaru piiravad meetmed ei muutuks liiga kalliks","Uus Euroopa Liidu tehisaru regulatsioon keelab ohtlikud tehisaru rakendused ning kehtestab tehisarule järelvalve nõuded. Eestile on oluline, et nende meetmete kulu ei kasvaks liiga suureks ning tehisaru arendamist ka toetataks piisavalt.
Euroopa Komisjoni Eesti esinduse juht Vivian Loonela; Majandusministeeriumi andmete valdkonna juht Ott Velsberg; reporter Joakim Klementi",NA,file,content,audio,uudised-eestile-on-oluline-et-tehisaru-piiravad-meetmed-ei-muutuks-liiga-kalliks,2023
audio,#FF9F7C,2023-12-13T00:00:00Z,UUDISED. Ajakavas püsimiseks võib Rail Balticu trassilt esialgu Riia välja jääda,"Kliimaministeerium on seisukohal, et kui Rail Balticu Riiast läbiviimine ohustab projekti valmimist 2030. aastaks, tuleks Riia ühenduse rajamine edasi lükata ja keskenduda põhitrassile.
Kliimaministeeriumi Rail Balticu valdkonna juht Andres Lindemann; reporter Madis Hindre",NA,file,content,audio,uudised-ajakavas-pusimiseks-voib-rail-balticu-trassilt-esialgu-riia-valja-jaada,2023
audio,#669DED,2023-12-12T00:00:00Z,UUDISED. Õpetajate tähtajatu streik algab 22. jaanuaril 2024,"Tallinnas kogunenud Eesti Haridustöötajate Liidu volikogu otsustas välja kuulutada streigi. Haridustöötajate tähtajatu streik algab järgmise aasta 22. jaanuaril. Streik hõlmab nii alus- kui üld- ja kutsehariduse asutusi.
Eesti Haridustöötajate Liidu esimees Reemo Voltri; haridus- ja teadusminister Kristina Kallas; reporter Anett Peel",NA,file,content,audio,uudised-opetajate-tahtajatu-streik-algab-22-jaanuaril-2024,2023
audio,#AFA2EA,2023-12-12T00:00:00Z,UUDISED. Soome avab idapiiril kaks piiripunkti,"Soome valitsus otsustas, et 14. detsembrist avatakse idapiiril kaks piirpunkti. Samas on Soome valmis need piiripunktid uuesti sulgema, kui Venemaa jätkab migrantide piirile saatmist.
Reporter Kai Vare; Soome peaminister Petteri Orpo; kohalikud elanikud Jari ja Ljudmilla",NA,file,content,audio,uudised-soome-avab-idapiiril-kaks-piiripunkti,2023
audio,#1BABA1,2023-12-12T00:00:00Z,UUDISED. Rahandusminister tegi ettepaneku rajada Narva uus elektrijaam,"Rahandusminister Mart Võrklaev tegi valitsusele ettepaneku anda Eesti Energiale üle 100 miljoni euro, et rajada Narva maagaasil ja vesinikul töötav elektrijaam. Ühtlasi tuleks sealt soojus Narva kütmiseks.
Mart Võrklaev; reporter Madis Hindre",NA,file,content,audio,uudised-rahandusminister-tegi-ettepaneku-rajada-narva-uus-elektrijaam,2023
audio,#669DED,2023-12-12T00:00:00Z,UUDISED. Läti plaanib tervishoiureformis tugevdada perearstisüsteemi,"Läti plaanib tervishoius suuri reforme. Järgmise aasta eelarves eraldatakse valdkonnale rohkem raha, kuid muuta plaanitakse ka töökorraldust, mis suuri investeeringuid ei nõuagi.
Reporter Ragnar Kond; Läti terviseminister Hosams Abu Meri",NA,file,content,audio,uudised-lati-plaanib-tervishoiureformis-tugevdada-perearstisusteemi,2023
audio,#669DED,2023-12-12T00:00:00Z,UUDISED. Konkurentsiameti hinnangul ei põhjustanud toiduainete hinnatõusu kasumiahnus,"Konkurentsiamet leidis Eesti toiduaineteturu lühiuuringus, et vaatamata kiirele hinnatõusule on Eesti tootjate ja jaeettevõtjate kasumimarginaalid valdavalt vähenenud, mis viitab sellele, et tootjad ja müüjad ei ole kogu hinnatõusu tarbijatele üle kandnud.
Konkurentsiameti peadirektor Evelin Pärn-Lee; Coop Eesti Keskühistu juhatuse esimees Rainer Rohtla; reporter Anett Peel",NA,file,content,audio,uudised-konkurentsiameti-hinnangul-ei-pohjustanud-toiduainete-hinnatousu-kasumiahnus,2023
audio,#AD81A2,2023-12-12T00:00:00Z,UUDISED. Idapiiri väljaehitamiseks tuleb leida veel 50 miljonit eurot,"Politsei- ja Piirivalveamet võtab täna Merko Ehituselt vastu 39,5 kilomeetri pikkuse välja ehitatud lõigu idapiiril. Sellega on tänaseks täielikult valmis ehitatud taristu ligi poolel Eesti 135 kilomeetri pikkusest maismaapiirist Venemaaga. Politsei- ja Piirivalveameti peadirektor Egert Belitšev ütles, et kogu piiri katmiseks seiretehnikaga tuleb leida lisaraha.
Egert Belitšev; reporter Indrek Kiisler",NA,file,content,audio,uudised-idapiiri-valjaehitamiseks-tuleb-leida-veel-50-miljonit-eurot,2023
audio,#1BABA1,2023-12-12T00:00:00Z,UUDISED. Heitmekvoodi nõue tõstab uuest aastast laevapiletite hinda,"Järgmisest aastast laieneb Euroopa Liidu heitmekvoodi kauplemisüsteem merendussektorile. Lisakulu tähendab laevapiletite hinna tõusu ning merendussektor on mures, et see raha ei pruugi neile rohetehnoloogiate arendamiseks tagasi tulla.
Tallinki juhatuse esimees Paavo Nõgene; Kliimaministeeriumi asekantsler Kaupo Läänerand; reporter Joakim Klementi",NA,file,content,audio,uudised-heitmekvoodi-noue-tostab-uuest-aastast-laevapiletite-hinda,2023
audio,#669DED,2023-12-12T00:00:00Z,UUDISED. Euroopa tööstustoodangu vähenemine mõjutab süsinikdioksiidi kvoodi hinda,"Tööstustoodangu vähenemine Euroopas on toonud kaasa ka süsinikdioksiidi kvoodi hinna languse. Selle mõjul on elekter Eestis veidi odavam.
Eesti Energia juhtiv portfellihaldur Silver Kera; reporter Joakim Klementi",NA,file,content,audio,uudised-euroopa-toostustoodangu-vahenemine-mojutab-susinikdioksiidi-kvoodi-hinda,2023
audio,#FC7E8A,2023-12-12T00:00:00Z,UUDISED. Eesti-Vene piiril sai valmis 40-kilomeetrine lõik,"Eesti ja Venemaa vahelisel kontrolljoonel on valmis saanud teine, pea 40 kilomeetri pikkune lõik, mis tähendab, et rohkem kui 60 kilomeetrit rohelisest piirist on valmis ja praegu käivad ettevalmistused nii esimese lõigu seiretehnikaga katmiseks kui ka viimase lõigu ehitustöödeks.
Politsei- ja Piirivalveameti Piusa kordoni juht Paavo Mikson; siseminister Lauri Läänemets; reporter Mirjam Mõttus",NA,file,content,audio,uudised-eesti-vene-piiril-sai-valmis-40-kilomeetrine-loik,2023
audio,#FF9F7C,2023-12-12T00:00:00Z,UUDISED. Arni Alandi. Väliskommentaar,14. detsembril ootab Soomet ulatuslik streigilaine. Osutamata jääb palju teenuseid ning seiskub mitu tehast. Lähemalt räägib Arni Alandi,NA,file,content,audio,uudised-arni-alandi-valiskommentaar-433679,2023
